Entity,Code,Year,Gas Consumption - TWh,Coal Consumption - TWh,Oil Consumption - TWh
Bangladesh,BGD,1998,76.86446,1.0811714,45.05575
Bangladesh,BGD,1999,83.80357,0.53477055,40.18385
Bangladesh,BGD,2000,90.58189,3.8364348,39.487724
Bangladesh,BGD,2001,101.43209,4.0689416,47.166737
Bangladesh,BGD,2002,106.71138,4.2491364,47.364414
Bangladesh,BGD,2003,114.7843,4.0631266,49.096424
Bangladesh,BGD,2004,123.40232,4.0689416,46.329422
Bangladesh,BGD,2005,132.63358,8.347995,46.622856
Bangladesh,BGD,2006,143.63368,12.683871,47.122963
Bangladesh,BGD,2007,153.36371,10.3513975,44.559467
Bangladesh,BGD,2008,163.7642,10.896066,45.272633
Bangladesh,BGD,2009,187.46738,13.61483,42.33152
Bangladesh,BGD,2010,192.53728,8.675766,47.160892
Bangladesh,BGD,2011,195.82149,12.915543,60.942406
Bangladesh,BGD,2012,213.3628,10.657114,65.03847
Bangladesh,BGD,2013,219.52786,14.754073,63.6734
Bangladesh,BGD,2014,230.22272,8.853395,71.49222
Bangladesh,BGD,2015,258.54062,26.352102,75.66559
Bangladesh,BGD,2016,264.50946,19.364847,82.81023
Bangladesh,BGD,2017,265.92673,21.72667,93.05943
Bangladesh,BGD,2018,274.29,23.806307,105.753586
Bangladesh,BGD,2019,309.34378,38.54491,101.641014
Bangladesh,BGD,2020,299.1531,43.539238,93.22623
Bangladesh,BGD,2021,311.29626,38.15637,106.91516
Belarus,BLR,1985,86.53184,25.11238,296.34036
Belarus,BLR,1986,88.18871,27.471886,350.11862
Belarus,BLR,1987,99.54344,26.710539,346.30624
Belarus,BLR,1988,115.26034,28.616346,335.46915
Belarus,BLR,1989,121.38234,28.09227,314.1269
Belarus,BLR,1990,129.32503,24.710203,311.8781
Belarus,BLR,1991,135.34875,23.473154,306.03107
Belarus,BLR,1992,157.17828,19.550192,226.37694
Belarus,BLR,1993,145.83292,16.790056,174.43303
Belarus,BLR,1994,127.48563,11.763757,142.50797
Belarus,BLR,1995,115.26034,11.069911,124.3167
Belarus,BLR,1996,121.38234,13.434569,122.273964
Belarus,BLR,1997,138.84035,14.157129,107.04149
Belarus,BLR,1998,140.59084,12.563811,101.113304
Belarus,BLR,1999,143.21188,11.656456,92.49213
Belarus,BLR,2000,151.9362,11.571726,91.4725
Belarus,BLR,2001,151.06564,8.308524,88.4978
Belarus,BLR,2002,155.42781,7.837448,93.17627
Belarus,BLR,2003,152.80676,7.3767715,94.32166
Belarus,BLR,2004,185.34369,7.225938,92.41301
Belarus,BLR,2005,190.02661,7.979854,86.037895
Belarus,BLR,2006,193.94777,7.14469,100.94521
Belarus,BLR,2007,194.71536,8.080224,91.831825
Belarus,BLR,2008,199.41452,7.532654,91.41282
Belarus,BLR,2009,169.31981,7.1767774,105.50957
Belarus,BLR,2010,207.28363,7.507349,90.67101
Belarus,BLR,2011,192.26186,9.018615,98.70365
Belarus,BLR,2012,194.10098,9.199353,121.14088
Belarus,BLR,2013,192.70277,9.764291,91.4275
Belarus,BLR,2014,191.2144,9.686455,93.14555
Belarus,BLR,2015,178.9891,8.61383,78.47294
Belarus,BLR,2016,177.87517,9.467983,84.34799
Belarus,BLR,2017,182.08755,9.79246,83.869354
Belarus,BLR,2018,193.14273,14.68869,97.49809
Belarus,BLR,2019,191.64499,15.4679,99.3633
Belarus,BLR,2020,177.51009,9.73431,95.6899
Belarus,BLR,2021,190.2813,8.457041,90.80558
Belgium,BEL,1965,0.735,222.93715,188.46475
Belgium,BEL,1966,1.3265,203.37099,192.26031
Belgium,BEL,1967,5.0555,199.59724,212.03165
Belgium,BEL,1968,12.299,206.06418,246.15921
Belgium,BEL,1969,25.335,200.69035,284.00696
Belgium,BEL,1970,39.75175,189.13449,309.81564
Belgium,BEL,1971,54.81475,156.61696,317.50644
Belgium,BEL,1972,69.1135,149.58344,343.47247
Belgium,BEL,1973,83.07225,125.52782,360.6343
Belgium,BEL,1974,97.35675,134.26744,317.68402
Belgium,BEL,1975,96.19475,100.27897,301.48972
Belgium,BEL,1976,101.6115,104.50377,314.48248
Belgium,BEL,1977,99.9695,105.99527,309.30972
Belgium,BEL,1978,99.1245,108.54406,330.0505
Belgium,BEL,1979,108.30525,120.93532,328.01733
Belgium,BEL,1980,103.6315,121.914505,303.17267
Belgium,BEL,1981,95.5805,126.292564,277.88095
Belgium,BEL,1982,79.68625,126.49051,263.1249
Belgium,BEL,1983,82.80875,107.940125,238.75551
Belgium,BEL,1984,85.4505,125.178535,231.01208
Belgium,BEL,1985,85.864,124.82669,234.47888
Belgium,BEL,1986,77.095,106.50946,264.9442
Belgium,BEL,1987,85.0165,105.99314,266.8484
Belgium,BEL,1988,83.906,107.1085,275.22708
Belgium,BEL,1989,93.24425,112.53452,270.30554
Belgium,BEL,1990,95.6985,123.63173,279.09064
Belgium,BEL,1991,102.078,118.26104,299.26675
Belgium,BEL,1992,105.20125,105.84025,305.2735
Belgium,BEL,1993,110.093,100.25862,300.30597
Belgium,BEL,1994,112.576,107.76567,326.46332
Belgium,BEL,1995,124.5255,102.9294,325.26587
Belgium,BEL,1996,138.42075,98.50768,352.25375
Belgium,BEL,1997,132.04475,91.96225,360.9306
Belgium,BEL,1998,144.644,91.476814,365.943
Belgium,BEL,1999,154.46025,80.151695,353.81247
Belgium,BEL,2000,155.26276,88.68365,359.53516
Belgium,BEL,2001,153.376,84.474434,365.03632
Belgium,BEL,2002,158.32526,72.41642,366.56335
Belgium,BEL,2003,168.66576,70.049095,387.41565
Belgium,BEL,2004,171.88,65.15432,392.12158
Belgium,BEL,2005,168.93475,59.86575,389.98645
Belgium,BEL,2006,173.889,59.076748,388.74277
Belgium,BEL,2007,175.19025,53.98673,392.62918
Belgium,BEL,2008,174.0145,53.31606,411.8414
Belgium,BEL,2009,175.74066,34.345123,370.54596
Belgium,BEL,2010,194.04,43.6005,383.93723
Belgium,BEL,2011,165.24,41.048958,359.4157
Belgium,BEL,2012,167.4,38.662643,345.7089
Belgium,BEL,2013,165.33,40.907597,355.91196
Belgium,BEL,2014,144.63,39.672768,349.88617
Belgium,BEL,2015,158.499,38.741543,361.53113
Belgium,BEL,2016,161.892,36.708572,367.02948
Belgium,BEL,2017,164.115,35.91473,373.1284
Belgium,BEL,2018,168.741,35.71365,395.07672
Belgium,BEL,2019,173.835,35.81248,369.9165
Belgium,BEL,2020,169.9818,27.784756,320.13242
Belgium,BEL,2021,169.60623,28.736017,361.21512
Brazil,BRA,1965,0.51342165,20.17805,177.73058
Brazil,BRA,1966,0.6004025,21.8644,193.79759
Brazil,BRA,1967,0.6787161,22.59709,199.99173
Brazil,BRA,1968,0.71728975,22.23656,240.19615
Brazil,BRA,1969,0.755965,24.81842,263.56772
Brazil,BRA,1970,0.8110125,28.344795,298.21823
Brazil,BRA,1971,1.2773445,28.53244,328.59497
Brazil,BRA,1972,1.7538142,30.035912,377.9779
Brazil,BRA,1973,2.0072556,29.51856,465.33157
Brazil,BRA,1974,3.8624463,31.312283,501.8396
Brazil,BRA,1975,4.196989,37.225246,518.0452
Brazil,BRA,1976,4.8356614,39.726395,560.345
Brazil,BRA,1977,6.0319047,50.386036,573.1199
Brazil,BRA,1978,7.9377837,57.935013,623.45514
Brazil,BRA,1979,8.698108,62.92866,655.1389
Brazil,BRA,1980,10.168068,68.64476,632.6501
Brazil,BRA,1981,9.123889,67.15786,603.60815
Brazil,BRA,1982,13.0370245,70.991806,611.8712
Brazil,BRA,1983,17.629381,79.83681,580.89294
Brazil,BRA,1984,20.518614,98.59131,587.9967
Brazil,BRA,1985,25.739506,116.54804,596.7124
Brazil,BRA,1986,29.987183,117.99251,658.97974
Brazil,BRA,1987,33.474537,123.554794,678.0478
Brazil,BRA,1988,33.697563,126.26784,689.93335
Brazil,BRA,1989,34.54913,125.29148,695.1901
Brazil,BRA,1990,31.455135,111.62079,686.5704
Brazil,BRA,1991,32.700607,127.96354,694.31085
Brazil,BRA,1992,37.043995,124.180016,748.6907
Brazil,BRA,1993,43.394627,127.93627,778.78876
Brazil,BRA,1994,47.3917,131.33165,831.3272
Brazil,BRA,1995,52.304947,137.72983,867.74396
Brazil,BRA,1996,57.627487,142.11914,923.1092
Brazil,BRA,1997,62.624916,142.97127,992.3387
Brazil,BRA,1998,65.63152,140.04022,1034.4357
Brazil,BRA,1999,77.880455,141.8078,1050.229
Brazil,BRA,2000,97.04505,151.18149,1035.381
Brazil,BRA,2001,122.86194,148.78801,1052.5448
Brazil,BRA,2002,145.16252,144.01039,1033.237
Brazil,BRA,2003,162.47292,149.41873,1001.7148
Brazil,BRA,2004,193.22484,156.65689,1033.433
Brazil,BRA,2005,201.27116,151.08461,1054.9579
Brazil,BRA,2006,211.69781,148.97397,1075.5438
Brazil,BRA,2007,218.01636,157.87172,1118.2002
Brazil,BRA,2008,256.60886,160.13235,1166.329
Brazil,BRA,2009,206.68614,129.20715,1157.0774
Brazil,BRA,2010,275.7678,168.19765,1264.8148
Brazil,BRA,2011,274.83426,179.673,1342.0013
Brazil,BRA,2012,325.76532,177.79971,1388.8102
Brazil,BRA,2013,383.82773,191.64679,1462.605
Brazil,BRA,2014,406.55475,203.76967,1511.8643
Brazil,BRA,2015,429.36542,204.981,1372.9978
Brazil,BRA,2016,370.8788,185.14966,1304.3667
Brazil,BRA,2017,376.32028,195.27472,1318.8972
Brazil,BRA,2018,358.908,190.9785,1252.9574
Brazil,BRA,2019,357.3335,179.51239,1260.1616
Brazil,BRA,2020,314.23697,163.13281,1171.6135
Brazil,BRA,2021,404.4645,197.9085,1237.8759
Bulgaria,BGR,1965,0.562725,69.73348,43.715473
Bulgaria,BGR,1966,0.839475,71.90829,49.874107
Bulgaria,BGR,1967,2.555325,78.08382,62.72245
Bulgaria,BGR,1968,3.9114,84.82922,74.33811
Bulgaria,BGR,1969,4.068225,85.28279,91.278786
Bulgaria,BGR,1970,3.67155,93.28423,106.039246
Bulgaria,BGR,1971,2.8765,92.07471,116.62912
Bulgaria,BGR,1972,1.938,94.9008,121.28458
Bulgaria,BGR,1973,1.9525,95.63349,127.88814
Bulgaria,BGR,1974,4.2545,94.00529,132.98701
Bulgaria,BGR,1975,11.29875,98.55262,140.9609
Bulgaria,BGR,1976,19.76075,91.86537,146.48643
Bulgaria,BGR,1977,25.2155,91.49321,152.2867
Bulgaria,BGR,1978,26.90025,97.55244,156.79785
Bulgaria,BGR,1979,28.7795,100.58787,161.55994
Bulgaria,BGR,1980,36.9915,105.50736,165.02052
Bulgaria,BGR,1981,40.23925,107.13556,147.08585
Bulgaria,BGR,1982,44.528,112.55514,142.53188
Bulgaria,BGR,1983,46.7895,112.12483,137.64603
Bulgaria,BGR,1984,49.195,112.29928,132.17894
Bulgaria,BGR,1985,53.658,117.20714,122.13933
Bulgaria,BGR,1986,53.2855,120.47517,128.74698
Bulgaria,BGR,1987,59.423,120.3705,123.71195
Bulgaria,BGR,1988,57.7245,112.13646,131.34587
Bulgaria,BGR,1989,59.42325,114.45083,128.12546
Bulgaria,BGR,1990,63.0175,96.057915,118.19601
Bulgaria,BGR,1991,53.2195,85.861694,78.56745
Bulgaria,BGR,1992,47.12125,90.289055,69.94809
Bulgaria,BGR,1993,43.84575,97.209785,75.73183
Bulgaria,BGR,1994,43.86275,88.99109,71.71615
Bulgaria,BGR,1995,52.93925,89.002144,73.898026
Bulgaria,BGR,1996,54.08425,88.62326,67.92952
Bulgaria,BGR,1997,43.14725,101.05516,53.76893
Bulgaria,BGR,1998,36.1015,96.24863,56.6399
Bulgaria,BGR,1999,31.2785,79.253265,51.45569
Bulgaria,BGR,2000,34.06825,73.19367,50.70955
Bulgaria,BGR,2001,28.63925,83.42836,52.42594
Bulgaria,BGR,2002,25.393,76.82983,54.15768
Bulgaria,BGR,2003,26.833,86.018326,57.868313
Bulgaria,BGR,2004,26.19875,82.196365,56.340454
Bulgaria,BGR,2005,32.664,80.50994,61.63854
Bulgaria,BGR,2006,33.657,81.74977,62.32489
Bulgaria,BGR,2007,33.919,91.96954,61.39799
Bulgaria,BGR,2008,33.92125,87.664825,59.03331
Bulgaria,BGR,2009,24.26375,73.79339,53.186436
Bulgaria,BGR,2010,26.72275,80.046974,47.4779
Bulgaria,BGR,2011,30.5945,94.14437,45.322838
Bulgaria,BGR,2012,28.51225,80.42796,46.95822
Bulgaria,BGR,2013,27.544,69.12558,43.406178
Bulgaria,BGR,2014,27.3615,73.85166,46.91893
Bulgaria,BGR,2015,30.0035,76.23652,52.694557
Bulgaria,BGR,2016,31.2505,66.22471,53.164986
Bulgaria,BGR,2017,32.1365,71.00035,55.64217
Bulgaria,BGR,2018,30.22925,63.44715,55.461983
Bulgaria,BGR,2019,28.30875,59.073574,57.913483
Bulgaria,BGR,2020,29.2065,48.281292,51.762054
Bulgaria,BGR,2021,33.02,60.661686,54.47788
CIS (BP),,1965,1216.7583,3459.1882,1994.8496
CIS (BP),,1966,1357.3744,3585.219,2136.2473
CIS (BP),,1967,1494.425,3640.7202,2327.5437
CIS (BP),,1968,1613.604,3608.9705,2481.116
CIS (BP),,1969,1724.4338,3660.7078,2638.379
CIS (BP),,1970,1894.8474,3630.3938,2904.4414
CIS (BP),,1971,2071.2183,3703.8052,3079.17
CIS (BP),,1972,2178.483,3807.3276,3339.6611
CIS (BP),,1973,2369.149,3848.096,3590.3984
CIS (BP),,1974,2512.1567,3866.9873,3944.1707
CIS (BP),,1975,2740.9697,3977.0588,4134.596
CIS (BP),,1976,3016.267,3972.7527,4248.6206
CIS (BP),,1977,3231.9695,4044.1145,4418.7495
CIS (BP),,1978,3446.4758,4019.6406,4689.1055
CIS (BP),,1979,3658.6013,4048.7356,4771.3438
CIS (BP),,1980,3770.774,3925.4902,5001.7017
CIS (BP),,1981,3993.0427,3900.584,5045.311
CIS (BP),,1982,4310.4585,3960.3271,5008.4785
CIS (BP),,1983,4621.894,3970.4863,4935.3184
CIS (BP),,1984,5043.178,3933.0122,4936.03
CIS (BP),,1985,4341.5884,2854.359,3918.451
CIS (BP),,1986,4456.0396,2948.2593,3968.5105
CIS (BP),,1987,4698.3403,2998.8354,3978.2007
CIS (BP),,1988,4951.384,2977.579,3953.9153
CIS (BP),,1989,5062.318,2875.714,3984.6904
CIS (BP),,1990,5110.077,2673.0437,4003.709
CIS (BP),,1991,5205.241,2475.7185,3879.363
CIS (BP),,1992,5052.377,2331.7666,3596.994
CIS (BP),,1993,5001.4214,2101.5085,2970.5784
CIS (BP),,1994,4697.723,1880.5605,2573.1904
CIS (BP),,1995,4558.9146,1738.2593,2267.4407
CIS (BP),,1996,4612.146,1681.7985,1990.9973
CIS (BP),,1997,4274.7305,1533.0638,1964.1498
CIS (BP),,1998,4436.2583,1447.3837,1883.6407
CIS (BP),,1999,4482.2705,1438.2515,1890.7633
CIS (BP),,2000,4517.85,1467.0603,1873.5773
CIS (BP),,2001,4632.826,1481.8722,1885.546
CIS (BP),,2002,4663.421,1493.0892,1841.8528
CIS (BP),,2003,4744.8403,1526.6345,1918.8162
CIS (BP),,2004,4908.078,1497.0508,1901.2675
CIS (BP),,2005,4985.125,1440.1248,1903.6332
CIS (BP),,2006,5182.6895,1485.1237,2007.2373
CIS (BP),,2007,5290.8286,1480.94,2007.9425
CIS (BP),,2008,5192.539,1595.2639,2046.1267
CIS (BP),,2009,4979.131,1461.0197,1956.5878
CIS (BP),,2010,5290.2935,1469.3752,2012.778
CIS (BP),,2011,5472.3403,1547.9054,2189.4734
CIS (BP),,2012,5430.249,1622.4033,2251.4639
CIS (BP),,2013,5349.815,1534.2445,2227.785
CIS (BP),,2014,5376.4976,1496.9598,2315.8608
CIS (BP),,2015,5275.3564,1514.9988,2221.555
CIS (BP),,2016,5363.8086,1480.0125,2284.9297
CIS (BP),,2017,5486.579,1449.1868,2279.3843
CIS (BP),,2018,5797.79,1545.3877,2341.02
CIS (BP),,2019,5735.1514,1512.8928,2381.1794
CIS (BP),,2020,5500.6987,1410.202,2230.8713
CIS (BP),,2021,6108.306,1437.4064,2352.444
Canada,CAN,1965,216.68422,179.98589,642.818
Canada,CAN,1966,237.22488,176.45036,677.2622
Canada,CAN,1967,251.9172,174.82216,723.1062
Canada,CAN,1968,280.52078,189.92953,769.7931
Canada,CAN,1969,313.49634,183.37021,801.5453
Canada,CAN,1970,346.33853,196.87263,854.80023
Canada,CAN,1971,369.66525,187.1267,877.8504
Canada,CAN,1972,415.79483,176.5783,924.3329
Canada,CAN,1973,442.17908,181.8583,1009.6328
Canada,CAN,1974,446.97968,184.77744,1027.002
Canada,CAN,1975,461.5815,179.76491,1013.2218
Canada,CAN,1976,465.67725,212.829,1037.8885
Canada,CAN,1977,488.442,271.95593,1046.014
Canada,CAN,1978,493.10925,223.62164,1079.6921
Canada,CAN,1979,500.634,211.7474,1121.5848
Canada,CAN,1980,497.49075,257.8914,1101.6031
Canada,CAN,1981,482.727,263.31723,1043.3729
Canada,CAN,1982,511.20676,278.24472,947.2694
Canada,CAN,1983,487.4895,291.11526,890.69574
Canada,CAN,1984,541.11523,324.2714,899.10645
Canada,CAN,1985,567.60046,311.69055,903.0235
Canada,CAN,1986,546.25397,288.88306,923.06506
Canada,CAN,1987,552.8691,310.48444,952.62946
Canada,CAN,1988,608.4751,333.4186,1002.7983
Canada,CAN,1989,657.78125,332.71832,1041.8708
Canada,CAN,1990,637.60443,315.60306,962.80804
Canada,CAN,1991,642.01074,305.49612,912.6727
Canada,CAN,1992,680.55365,311.20917,936.4967
Canada,CAN,1993,722.08167,276.30972,948.5795
Canada,CAN,1994,747.5287,292.96918,968.85803
Canada,CAN,1995,772.519,306.2336,1016.6471
Canada,CAN,1996,785.5823,312.5264,1041.7712
Canada,CAN,1997,801.0565,326.6361,1073.6844
Canada,CAN,1998,787.57275,349.21582,1094.4219
Canada,CAN,1999,841.914,335.69028,1115.5518
Canada,CAN,2000,892.2073,355.18832,1109.1815
Canada,CAN,2001,840.422,369.12305,1140.4631
Canada,CAN,2002,874.6652,371.2714,1183.0521
Canada,CAN,2003,897.848,370.3575,1227.1874
Canada,CAN,2004,878.19775,349.85416,1280.9209
Canada,CAN,2005,875.9175,348.345,1245.6702
Canada,CAN,2006,870.735,337.43332,1256.6465
Canada,CAN,2007,936.5643,352.7697,1290.2416
Canada,CAN,2008,925.4387,335.2303,1245.3483
Canada,CAN,2009,897.27527,280.07834,1214.7852
Canada,CAN,2010,915.721,286.9853,1269.0015
Canada,CAN,2011,1005.508,258.7261,1271.1622
Canada,CAN,2012,994.2352,245.40973,1289.1195
Canada,CAN,2013,1054.407,239.33694,1283.074
Canada,CAN,2014,1098.4153,227.59917,1281.88
Canada,CAN,2015,1103.3245,228.95917,1285.0431
Canada,CAN,2016,1049.8925,213.09778,1281.8102
Canada,CAN,2017,1099.0487,221.60472,1270.6674
Canada,CAN,2018,1156.2998,181.7225,1315.245
Canada,CAN,2019,1172.9263,170.1786,1304.9493
Canada,CAN,2020,1132.635,145.98361,1142.5134
Canada,CAN,2021,1191.679,133.30167,1158.2396
Central America (BP),,1971,0,0.018444445,49.296165
Central America (BP),,1972,0,0.080525555,52.13576
Central America (BP),,1973,0,0.11541889,57.424416
Central America (BP),,1974,0,0.048084445,60.835712
Central America (BP),,1975,0,0.012722222,68.04669
Central America (BP),,1976,0,0.007638889,71.200035
Central America (BP),,1977,0,0.015666667,76.02005
Central America (BP),,1978,0,0.016166667,77.03073
Central America (BP),,1979,0,0.024416666,77.79675
Central America (BP),,1980,0,0.179445,72.59109
Central America (BP),,1981,0,0.1756536,70.20515
Central America (BP),,1982,0,0.039885,70.169014
Central America (BP),,1983,0,0.032052223,69.11782
Central America (BP),,1984,0,0.008805555,70.4262
Central America (BP),,1985,0,0.26255694,71.68649
Central America (BP),,1986,0,0.2724889,71.5973
Central America (BP),,1987,0,0.29319027,76.950554
Central America (BP),,1988,0,0.1507236,74.60748
Central America (BP),,1989,0,0.39501777,77.98298
Central America (BP),,1990,0,0.28023055,80.506874
Central America (BP),,1991,0,0.39418444,87.79552
Central America (BP),,1992,0,0.3629,99.84211
Central America (BP),,1993,0,0.46846917,106.56006
Central America (BP),,1994,0,0.47405165,116.62919
Central America (BP),,1995,0,0.37101054,129.19746
Central America (BP),,1996,0,0.9296408,126.179016
Central America (BP),,1997,0,0.50070804,136.79306
Central America (BP),,1998,0,0.5190764,156.8219
Central America (BP),,1999,0,1.0279958,154.67802
Central America (BP),,2000,0,3.0297291,159.42989
Central America (BP),,2001,0,3.2164087,170.77931
Central America (BP),,2002,0,3.9263513,170.35345
Central America (BP),,2003,0,4.1006107,177.98372
Central America (BP),,2004,0,4.3470693,181.87538
Central America (BP),,2005,0,3.5734892,180.30638
Central America (BP),,2006,0,3.8185322,190.83191
Central America (BP),,2007,0,4.1507273,201.86307
Central America (BP),,2008,0,4.3453126,202.57097
Central America (BP),,2009,0,3.3785641,200.55675
Central America (BP),,2010,0,4.301831,202.77202
Central America (BP),,2011,0,6.4521413,214.97868
Central America (BP),,2012,0,8.4232435,217.11224
Central America (BP),,2013,0,10.958167,216.86687
Central America (BP),,2014,0,11.69283,224.2641
Central America (BP),,2015,0,14.802631,243.65219
Central America (BP),,2016,0,16.214334,252.41
Central America (BP),,2017,0,11.502383,256.52484
Central America (BP),,2018,1.8176506,14.452818,241.97342
Central America (BP),,2019,4.792799,19.669947,260.0822
Central America (BP),,2020,3.554876,18.204687,218.00719
Central America (BP),,2021,2.8053887,24.153725,246.11107
Central America (BP),,1965,,0.003638889,41.381695
Central America (BP),,1966,,0.018222222,41.064636
Central America (BP),,1967,,0.02563889,42.675953
Central America (BP),,1968,,0.018805556,44.016434
Central America (BP),,1969,,0.033385,45.739628
Central America (BP),,1970,,0.011111111,47.50745
Chile,CHL,1965,6.1778,13.54895,41.606358
Chile,CHL,1966,6.4515,13.956,45.548286
Chile,CHL,1967,5.718375,13.956,47.550488
Chile,CHL,1968,4.8875,13.956,50.105522
Chile,CHL,1969,6.43195,13.956,53.354343
Chile,CHL,1970,6.422175,14.92129,56.322186
Chile,CHL,1971,6.54925,14.40957,62.38954
Chile,CHL,1972,5.96275,11.90912,66.091324
Chile,CHL,1973,4.682225,12.93256,62.904873
Chile,CHL,1974,4.877725,12.25802,60.21715
Chile,CHL,1975,5.53265,9.79246,52.48442
Chile,CHL,1976,6.04095,9.8855,55.64113
Chile,CHL,1977,6.2169,10.64145,57.003143
Chile,CHL,1978,5.80635,10.37396,62.35713
Chile,CHL,1979,6.871825,11.47881,62.935627
Chile,CHL,1980,7.038,12.6767,63.69678
Chile,CHL,1981,6.930475,12.65344,65.792305
Chile,CHL,1982,7.17485,8.43175,58.373783
Chile,CHL,1983,7.7418,10.10647,56.699333
Chile,CHL,1984,7.91775,13.63036,56.72722
Chile,CHL,1985,7.907975,13.64199,55.194527
Chile,CHL,1986,7.2335,12.95582,59.04986
Chile,CHL,1987,7.01845,13.35124,61.685284
Chile,CHL,1988,9.862975,18.608,67.96125
Chile,CHL,1989,15.38585,25.14406,75.170395
Chile,CHL,1990,16.51975,30.291498,79.35556
Chile,CHL,1991,19.455828,24.885874,88.48296
Chile,CHL,1992,21.762056,21.517826,95.84964
Chile,CHL,1993,22.534037,21.70972,104.48654
Chile,CHL,1994,21.734144,25.605772,112.2142
Chile,CHL,1995,20.827003,27.604967,123.3562
Chile,CHL,1996,21.1666,38.25277,130.98291
Chile,CHL,1997,28.79937,49.797684,140.88295
Chile,CHL,1998,39.77111,46.853783,144.0185
Chile,CHL,1999,54.32838,48.350563,145.66054
Chile,CHL,2000,70.14053,37.3637,142.36902
Chile,CHL,2001,79.50152,29.314577,135.44453
Chile,CHL,2002,80.17722,29.547178,141.35428
Chile,CHL,2003,86.73887,28.250433,136.51785
Chile,CHL,2004,94.150185,32.723408,144.74242
Chile,CHL,2005,91.077576,32.070107,150.17802
Chile,CHL,2006,84.2835,40.038475,166.89793
Chile,CHL,2007,49.681034,47.521572,214.7955
Chile,CHL,2008,27.651487,50.81752,223.08217
Chile,CHL,2009,27.949217,46.457577,217.85313
Chile,CHL,2010,57.397537,52.229168,192.92307
Chile,CHL,2011,58.365154,66.98647,210.64671
Chile,CHL,2012,53.008377,78.09894,210.62727
Chile,CHL,2013,53.12584,87.787895,203.24889
Chile,CHL,2014,43.98931,88.5578,197.50784
Chile,CHL,2015,48.242855,85.05484,199.42493
Chile,CHL,2016,59.16301,86.26053,211.35
Chile,CHL,2017,56.14597,89.68967,202.25851
Chile,CHL,2018,56.36669,86.561676,211.21642
Chile,CHL,2019,65.13059,87.08458,213.37148
Chile,CHL,2020,62.354355,73.14578,194.95886
Chile,CHL,2021,62.7245,73.52078,203.36606
China,CHN,1965,11.086529,1330.7046,129.06253
China,CHN,1966,13.505408,1423.512,165.79991
China,CHN,1967,14.714848,1265.344,163.69284
